DapipId,UNITID,LocationName,ParentName,ParentDapipId,LocationType,Address,GeneralPhone,AdminName,AdminPhone,AdminEmail,Fax
101019064,104151,City of Peoria Municipal Complex,Arizona State University,101019,Additional Location,8401 W. Monroe Street; Peoria; AZ 85345,,,,,
101019065,104151,General Dynamics Facility,Arizona State University,101019,Additional Location,8201 E. McDowell Road; Scottsdale; AZ 85250,,,,,
101019066,104151,Arizona State University - Nevitt Elementary School,Arizona State University,101019,Additional Location,4525 E St Anne; Phoenix; AZ 85042,,,,,
101019067,104151,First National Bank of Arizona,Arizona State University,101019,Additional Location,17600 N Perimeter Dr; Scottsdale; AZ 85255,,,,,
101019068,104151,Pendergast Learning Center,Arizona State University,101019,Additional Location,3802 N. 91st Avenue; Phoenix; AZ 85037,,,,,
101019069,104151,Mohave District Annex,Arizona State University,101019,Additional Location,8505 E. Valley View Road; Scottsdale; AZ 85250,,,,,
101019070,104151,Hudson School,Arizona State University,101019,Additional Location,1325 E Malibu Dr; Tempe; AZ 85282,,,,,
101019071,104151,Maricopa Community Center District,Arizona State University,101019,Additional Location,Maricopa Community College District; Tempe; AZ 85281,,,,,
101019072,104151,Evans Elementary School,Arizona State University,101019,Additional Location,4525 S. College Ave.; Tempe; AZ 85282,,,,,
101019073,104151,Kyrene del Akimel School,Arizona State University,101019,Additional Location,2720 E Liberty Ln; Phoenix; AZ 85048,,,,,
101019074,104151,Navajo Nation Museum,Arizona State University,101019,Additional Location,P.O. Box 1840; Windowrock; AZ 86515,,,,,
101019075,104151,Garfield School,Arizona State University,101019,Additional Location,811 N 13th St; Phoenix; AZ 85006,,,,,
101019076,104151,Tempe Union High School District,Arizona State University,101019,Additional Location,500 West Guadalupe Road; Tempe; AZ 85283,,,,,
101019077,104151,Balsz Elementary District,Arizona State University,101019,Additional Location,4309 East Belleview Street; Phoenix; AZ 85008,,,,,
101019078,104151,Milenio School,Arizona State University,101019,Additional Location,4630 East Frye Road; Phoenix; AZ 85048,,,,,
101019079,104151,Kyrene de Los Ninos School,Arizona State University,101019,Additional Location,1330 East Dava Drive; Tempe; AZ 85283,,,,,
101019080,104151,Kyrene de los Lagos Elementary School,Arizona State University,101019,Additional Location,17001 South 34th Way; Phoenix; AZ 85048,,,,,
101019081,104151,Southwest Human Development,Arizona State University,101019,Additional Location,2850 North 24th Street; Phoenix; AZ 85008,,,,,
101019082,104151,Scottsdale Healthcare-Shea,Arizona State University,101019,Additional Location,9003 East Shea Boulevard; Scottsdale; AZ 85260,,,,,
101019083,104151,Machan (William T.) School,Arizona State University,101019,Additional Location,2140 East Virginia Avenue; Phoenix; AZ 85006,,,,,
101019084,104151,Holdeman Elementary School,Arizona State University,101019,Additional Location,1326 West 18th Street; Tempe; AZ 85281,,,,,
101019085,104151,Adams Elementary School,Arizona State University,101019,Additional Location,730 South Longmore; Mesa; AZ 85202,,,,,
101019086,104151,Gilbert Civic Center,Arizona State University,101019,Additional Location,75 E. Civic Center Drive; Gilbert; AZ 85296,,,,,
101019087,104151,Gilbert Elementary School,Arizona State University,101019,Additional Location,175 West Elliot Road; Gilbert; AZ 85233,,,,,
101019088,104151,Kyrene del Norte School,Arizona State University,101019,Additional Location,1331 East Redfield Road; Tempe; AZ 85283,,,,,
101019089,104151,Pomeroy School,Arizona State University,101019,Additional Location,1507 West Shawnee Drive; Chandler; AZ 85224,,,,,
101019090,104151,Arizona State University - Cox Communications,Arizona State University,101019,Additional Location,1550 W Deervalley Road; Phoenix; AZ 85027,,,,,
101019091,104151,Community Services Building,Arizona State University,101019,Additional Location,200 East Curry Road; Building #130; Tempe; AZ 85284,,,,,
101019092,104151,Jordan School,Arizona State University,101019,Additional Location,3220 North Carriage Lane; Chandler; AZ 85224,,,,,
101019093,104151,Arizona State University - Gateway Elementary School,Arizona State University,101019,Additional Location,1100 North 35th Street; Phoenix; AZ 85008,,,,,
101019094,105297,Dine College,Arizona State University,101019,Additional Location,P.O. Box 407; 1 Circle Drive; Tsaile; AZ 86556,,,,,
101019095,104151,Augustus Shaw Elementary School,Arizona State University,101019,Additional Location,123 N. 13th Street; Phoenix; AZ 85034,,,,,
101019096,104151,Keller Elementary School,Arizona State University,101019,Additional Location,1445 E. Hilton Av; Mesa; AZ 85204,,,,,
101019097,104151,Herrera School,Arizona State University,101019,Additional Location,1305 South 11th Street; Phoenix; AZ 85034,,,,,
101019098,104151,Kyrene Aprende Middle School,Arizona State University,101019,Additional Location,777 N. Desert Breeze Blvd.; Chandler; AZ 85226,,,,,
101019099,104151,Cochise College - Downtown Center,Arizona State University,101019,Additional Location,2600 East Wilcox Drive; Sierra Vista; AZ 85635,,,,,
101019100,104151,Arizona State University,Arizona State University,101019,Additional Location,500 North 3rd Street; Phoenix; AZ 85004-0698,,,,,
101019101,104151,Yavapai College - Prescott Main Campus,Arizona State University,101019,Additional Location,1100 E. Sheldon Street; Prescott; AZ 86301,,,,,
101019102,104151,Yavapai College - Prescott Valley Campus,Arizona State University,101019,Additional Location,6955 Panther Path; Prescott Valley; AZ 86314,,,,,
101019103,104151,Pima Community College - Northwest Campus,Arizona State University,101019,Additional Location,7600 N. Shannon Rd.; Tucson; AZ 85709-7330,,,,,
101019104,104151,Red Mountain Campus (Mesa CC),Arizona State University,101019,Additional Location,7110 E. McKellips Road; Mesa; AZ 85215,,,,,
101019105,104151,Washington Center,Arizona State University,101019,Additional Location,1800 I Street NW; Washington; DC 20006,,,,,
101019106,104151,Thunderbird School of Global Management,Arizona State University,101019,Additional Location,400 East Van Buren; Phoenix; AZ 85004,,,,,
101019107,104151,Echo Mountain Intermediate School,Arizona State University,101019,Additional Location,1811 E. Michigan Avenue; Phoenix; AZ 85022,,,,,
101019108,104151,Pima Community College - West Campus,Arizona State University,101019,Additional Location,2202 West Anklam Road; Tucson; AZ 85709-0001,,,,,
101019109,104151,ASU@Northeastern Arizona,Arizona State University,101019,Additional Location,1001 W Deuce of Clubs; Show Low; AZ 85901,,,,,
101019110,104151,California College at ASU,Arizona State University,101019,Additional Location,515 South Flower Street; 18th Floor; Los Angeles; CA 90071,,,,,
101019111,104151,The McCain Institute of International Leadership,Arizona State University,101019,Additional Location,740 15th Street NW; Ste. 900; Washington; DC 20005,,,,,
101019112,104151,ASU at Mesa City Center,Arizona State University,101019,Additional Location,50 Centennial Way; Mesa; AZ 85201,,,,,
101019113,104151,ASU at Los Angeles,Arizona State University,101019,Additional Location,146 W. 11th Street; Los Angeles; CA 90015,,,,,
101019114,104151,California College at ASU,Arizona State University,101019,Additional Location,1111 S. Broadway Street; Suite 100; Los Angeles; CA 90015,,,,,
101028,104160,Arizona Western College,-,-,Institution,P.O. Box 929; Yuma; AZ 85366,9283176000,DON SCHOENING,9283176100,don.schoening@azwestern.edu,
101028002,104160,Arizona Western Collage at Entrepreneurial Center,Arizona Western College,101028,Additional Location,1351 S. Redondo Center Drive; Yuma; AZ 85365,,,,,
101028003,104160,Arizona Western Collage at San Luis Learning Center,Arizona Western College,101028,Additional Location,1340 N 8th Avenue; San Luis; AZ 85349,,,,,
101028004,104160,Arizona Western College at Somerton Center,Arizona Western College,101028,Additional Location,1011 N. Somerton Avenue; Somerton; AZ 85350,,,,,
101028005,104160,Arizona Western College at La Paz Learning Center,Arizona Western College,101028,Additional Location,601 W. 11th Street; Parker; AZ 85344,,,,,
101028006,104160,La Paz Learning Center,Arizona Western College,101028,Additional Location,1109 S. Geronimo Avenue; Parker; AZ 85344,,,,,
101028007,104160,Massage Therapy Center,Arizona Western College,101028,Additional Location,2451 South Avenue A; Suite E101; Yuma; AZ 85364,,,,,
101028008,104160,San Luis Technology Institute,Arizona Western College,101028,Additional Location,1135 N. Main Street; San Luis; AZ 85349,,,,,
101028009,104160,AWC LETA Facility,Arizona Western College,101028,Additional Location,1280 W Desert Hills Drive; Yuma; AZ 85364,,,,,
101028010,104160,Yuma Catholic High School,Arizona Western College,101028,Additional Location,2100 West 28th Street; Yuma; AZ 85364,,,,,
101028011,104160,Aztec High School,Arizona Western College,101028,Additional Location,2440 West 28th Street; Yuma; AZ 85364,,,,,
101028012,104160,Wellton Learning Center,Arizona Western College,101028,Additional Location,28851 County 12th Street; Wellton; AZ 85356,,,,,
101028013,104160,Vista High School,Arizona Western College,101028,Additional Location,3150 South Avenue A; Yuma; AZ 85364,,,,,
101028014,104160,Yuma Fire Station No. 5,Arizona Western College,101028,Additional Location,6490 East 26th Street; Yuma; AZ 85365,,,,,
101028015,104160,Quartzsite Learning Center,Arizona Western College,101028,Additional Location,695 North Kofa Avenue; Quartzsite; AZ 85346,,,,,
101028016,104160,Quartzsite Fire Station,Arizona Western College,101028,Additional Location,70 Tyson Street; Quartzsite; AZ 85346,,,,,
101028017,104160,Arizona State Prison Complex,Arizona Western College,101028,Additional Location,7125 East Cesar Chavez Blvd; Yuma; AZ 85365,,,,,
101028018,104160,STEDY,Arizona Western College,101028,Additional Location,899 East Plaza Circle; Yuma; AZ 85365,,,,,
101028019,104160,M.C.A.S. Education Center,Arizona Western College,101028,Additional Location,Building 850; Yuma; AZ 85365,,,,,
101028020,104160,La Paz County Sheriff's Office,Arizona Western College,101028,Additional Location,1109 W. Arizona Ave.; Parker; AZ 85344,,,,,
101028021,104160,Yuma County Sheriff's Office,Arizona Western College,101028,Additional Location,141 S. 3rd Ave.; Yuma; AZ 85365,,,,,
101037,104179,University of Arizona,-,-,Institution,1401 E University; Tucson; AZ 85721-0066,5206212211,PETER LIKINS,5206213237,,5206219323
101037002,104179,University of Arizona - University of Arizona South,University of Arizona,101037,Additional Location,1140 N. Colombo Ave.; Sierra Vista; AZ 85635,,,,,
101037003,104179,UA College of Medicine - Phoenix and Partnership with ASU,University of Arizona,101037,Additional Location,550 E. Van Buren Street; Phoenix; AZ 85004,,,,,
101037004,104179,University of Arizona - Douglas,University of Arizona,101037,Additional Location,4190 W Highway 80; Douglas; AZ 85607-6190,,,,,
101037005,104179,University of Arizona at Eller MBA,University of Arizona,101037,Additional Location,16425 N. Pima Road; Suite 370; Scottsdale; AZ 85620,,,,,
101037006,104179,University of Arizona at Pima Community College- East,University of Arizona,101037,Additional Location,8181 E. Irvington Road; Tucson; AZ 85709,,,,,
101037007,104179,University of Arizona - Downtown,University of Arizona,101037,Additional Location,Roy Place Building; 4460 North Stone Avenue; Tucson; AZ 85701,,,,,
101037008,104179,University of Arizona - Pima Desert Vista,University of Arizona,101037,Additional Location,5901 South Calle Santa Cruz; Tucson; AZ 85709-6000,,,,,
101037009,104179,University of Arizona - Pima Downtown,University of Arizona,101037,Additional Location,1255 N. Stone Avenue; Tucson; AZ 85709-3000,,,,,
101037010,104179,University of Arizona - Pima West,University of Arizona,101037,Additional Location,2202 West Anklam Road; Tucson; AZ 85709-0001,,,,,
101037011,104179,University of Arizona - Science and Technology Park,University of Arizona,101037,Additional Location,9040 S. Rita Road; Tucson; AZ 85747,,,,,
101037012,104179,University of Arizona - Santa Cruz,University of Arizona,101037,Additional Location,455 N. Arroyo Blvd. Suite 25; Nogales; AZ 85621,,,,,
101037013,104179,University of Arizona at Chandler Downtown,University of Arizona,101037,Additional Location,125 E. Commonwealth Ave.; Chandler; AZ 85225,,,,,
101037014,104179,University of Arizona at Paradise Valley Community College,University of Arizona,101037,Additional Location,18401 N. 32nd Street; Phoenix; AZ 85302,,,,,
101037015,104179,University of Arizona at Vail Unified School District,University of Arizona,101037,Additional Location,12775 E. Mary Ann Cleveland Way; Vail; AZ 85641,,,,,
101037016,104179,University of Arizona - Nogales,University of Arizona,101037,Additional Location,2021 N. Grand Ave.; Nogales; AZ 85621,,,,,
101037017,104179,University of Arizona College of Medicine,University of Arizona,101037,Additional Location,1501 North Campbell; Tucson; AZ 85724-5002,,,,,
101037018,104179,UA ? Flowing Wells- Flowing Wells High School,University of Arizona,101037,Additional Location,3725 N Flowing Wells Road; Tucson; AZ 85705,,,,,
101037019,104346,Central Arizona College,University of Arizona,101037,Additional Location,8470 North Overfield Road; Coolidge; AZ 85128,,,,,
101037020,104179,San Luis Technology Institute,University of Arizona,101037,Additional Location,1135 N. Main Street; San Luis; AZ 85349,,,,,
101037021,104179,Oro Valley-Hanley,University of Arizona,101037,Additional Location,1580 E. Hanley Blvd.; Oro Valley; AZ 85737,,,,,
101037022,104179,Oro Valley-Stallard,University of Arizona,101037,Additional Location,10900 E. Stallard Place; Oro Valley; AZ 85737,,,,,
101037023,104179,University of Arizona-Sunnyside- Los Ninos Elementary School,University of Arizona,101037,Additional Location,5445 S. Alvernon Way; Tucson; AZ 85706,,,,,
101037024,104179,Santa Cruz Valley Unified School District - Calabasas School,University of Arizona,101037,Additional Location,131 Camino Maricopa; Rio Rico; AZ 85648,,,,,
101037025,104179,Sierra Vista Unified School District - Buena High School,University of Arizona,101037,Additional Location,5224 Buena School Blvd.; Sierra Vista; AZ 85635,,,,,
101037026,104179,University of Arizona Gilbert,University of Arizona,101037,Additional Location,Gilbert University Center; 92 Vaughn Ave.; Gilbert; AZ 85233,,,,,
101064,104346,Central Arizona College,-,-,Institution,8470 N Overfield Rd; Coolidge; AZ 85228-9778,5204264444,TERRY A. CALAWAY,5204264260,,
