UNITID,CIPCODE,CREDLEV
101709,1901,3
101709,2301,3
101709,2301,5
101709,2313,3
101709,2601,3
101709,2701,3
101709,3105,3
101709,4005,3
101709,4201,3
101709,4407,3
101709,4501,3
101709,4510,3
101709,4511,3
101709,5005,3
101709,5007,3
101709,5009,3
101709,5102,3
101709,5102,5
101709,5202,3
101709,5202,5
101709,5203,3
101709,5208,3
101709,5214,3
101709,5401,3
101736,1101,1
101736,1101,2
101736,1204,1
101736,1204,2
101736,1501,1
101736,1505,1
101736,1505,2
101736,1513,1
101736,1513,2
101736,1907,1
101736,1907,2
101736,2401,2
101736,3099,2
101736,4103,1
101736,4301,2
101736,4602,1
101736,4603,1
101736,4701,2
101736,4703,1
101736,4703,2
101736,4706,1
101736,4805,1
101736,4807,1
101736,5108,1
101736,5108,2
101736,5109,1
101736,5109,2
101736,5138,2
101736,5139,1
101736,5203,1
101736,5204,1
101736,5204,2
101879,901,3
101879,1101,3
101879,1205,3
101879,1301,5
101879,1301,8
101879,1304,5
101879,1304,8
101879,1310,5
101879,1311,5
101879,1312,3
101879,1312,5
101879,1312,8
101879,1500,3
101879,1601,3
101879,1605,3
101879,1609,3
101879,1901,3
101879,1907,5
101879,1907,8
101879,2301,3
101879,2301,5
101879,2313,5
101879,2401,3
101879,2601,3
101879,2613,3
101879,2701,3
101879,3000,3
101879,3000,5
101879,3033,3
101879,3099,3
101879,3105,3
101879,3199,3
101879,3199,5
101879,4005,3
101879,4008,3
101879,4099,3
101879,4201,3
101879,4227,3
101879,4228,5
101879,4228,8
101879,4301,3
101879,4301,5
101879,4407,3
101879,4407,8
101879,4501,3
101879,4507,3
101879,4507,5
101879,4507,8
101879,4510,3
101879,4511,3
101879,4511,8
101879,5005,3
101879,5007,3
101879,5009,3
101879,5010,3
101879,5138,3
101879,5138,5
101879,5202,3
101879,5202,5
101879,5202,8
101879,5203,3
101879,5203,5
101879,5206,3
101879,5206,8
101879,5208,3
101879,5211,8
101879,5212,3
101879,5214,3
101879,5214,8
101879,5401,3
101879,5401,5
101879,5401,8
101897,1101,1
101897,1101,2
101897,1204,1
101897,1204,2
101897,1500,1
101897,1500,2
101897,1513,1
101897,1513,2
101897,1907,1
101897,1907,2
101897,2401,2
101897,3099,1
101897,3099,2
101897,4301,1
101897,4301,2
101897,4701,1
101897,4701,2
101897,4702,1
101897,4702,2
101897,4703,1
101897,4703,2
101897,4805,1
101897,4805,2
101897,5108,1
101897,5108,2
101897,5109,1
101897,5109,2
101897,5135,1
101897,5135,2
101897,5138,2
101897,5139,1
101897,5139,2
101897,5202,2
101897,5204,2
101912,901,3
101912,904,3
101912,907,3
101912,909,3
101912,1101,3
101912,1107,3
101912,1109,3
101912,1312,3
101912,1313,3
101912,1609,3
101912,1907,3
101912,2301,3
101912,2401,3
101912,2601,3
101912,2602,3
101912,2701,3
101912,2703,3
101912,3000,3
101912,3904,3
101912,3906,3
101912,3907,3
101912,3907,5
101912,4005,3
101912,4201,3
101912,4228,3
101912,4407,3
101912,4509,3
101912,4510,3
101912,5004,2
101912,5009,3
101912,5100,3
101912,5102,2
101912,5107,3
101912,5109,3
101912,5110,3
101912,5111,3
101912,5122,5
101912,5123,3
101912,5131,3
101912,5131,4
101912,5131,8
101912,5138,3
101912,5139,3
101912,5199,3
101912,5202,3
101912,5202,5
101912,5203,3
101912,5208,3
101912,5210,3
101912,5212,3
101912,5214,3
101912,5401,3
101994,1204,1
101994,1907,2
101994,3099,2
101994,4701,1
101994,4701,2
101994,4703,1
101994,4805,1
101994,4902,1
101994,5139,1
101994,5199,1
101994,5204,1
101994,5204,2
102030,1003,2
102030,1101,2
102030,1203,2
102030,1204,1
102030,1204,2
102030,1205,2
102030,1502,2
102030,1503,2
102030,1504,2
102030,1505,1
102030,1505,2
102030,1513,2
102030,1905,1
102030,1905,2
102030,1907,1
102030,1907,2
102030,2401,2
102030,3099,1
102030,3099,2
102030,4603,1
102030,4605,1
102030,4704,1
102030,4706,1
102030,4706,2
102030,4805,1
102030,4902,1
102030,4902,2
102030,5107,1
102030,5107,2
102030,5108,2
102030,5138,2
102030,5139,1
102030,5139,2
102030,5201,1
102030,5203,2
102030,5204,1
102030,5204,2
102049,113,3
102049,301,3
102049,301,5
102049,499,3
102049,501,3
102049,901,3
102049,904,3
102049,1101,3
102049,1107,3
102049,1304,5
102049,1304,6
102049,1304,8
102049,1305,5
102049,1310,5
102049,1311,3
102049,1312,3
102049,1312,5
102049,1312,8
102049,1313,3
102049,1313,5
102049,1412,3
102049,1505,5
102049,1601,3
102049,1605,3
102049,1609,3
102049,1612,3
102049,1905,3
102049,1905,5
102049,1907,3
102049,2200,3
102049,2201,6
102049,2201,7
102049,2202,5
102049,2203,1
102049,2203,3
102049,2203,4
102049,2301,3
102049,2401,3
102049,2601,3
102049,2602,3
102049,2613,3
102049,2701,3
102049,3000,3
102049,3019,5
102049,3020,3
102049,3099,3
102049,3105,3
102049,3801,3
102049,3802,3
102049,3899,3
102049,3903,5
102049,3903,8
102049,3905,3
102049,3905,5
102049,3906,5
102049,3906,6
102049,3906,7
102049,3906,8
102049,4005,3
102049,4008,3
102049,4201,3
102049,4301,3
102049,4400,3
102049,4404,3
102049,4407,3
102049,4407,5
102049,4506,3
102049,4507,3
102049,4509,3
102049,4510,3
102049,4511,3
102049,5004,3
102049,5005,3
102049,5007,3
102049,5009,3
102049,5009,5
102049,5099,3
102049,5100,3
102049,5102,3
102049,5102,5
102049,5107,3
102049,5107,5
102049,5109,3
102049,5109,5
102049,5111,3
102049,5120,3
102049,5120,6
102049,5120,7
102049,5122,3
102049,5122,5
102049,5123,5
102049,5123,7
102049,5127,5
102049,5131,5
102049,5131,8
102049,5138,3
102049,5138,5
102049,5138,6
102049,5138,7
102049,5199,3
102049,5202,3
102049,5202,5
102049,5203,3
102049,5203,5
102049,5206,3
102049,5207,3
102049,5208,3
102049,5210,3
102049,5211,3
102049,5214,3
102049,5401,3
102067,1101,1
102067,1101,2
102067,1204,1
102067,1204,2
102067,1205,1
102067,1205,2
102067,1505,1
102067,1505,2
102067,1513,1
102067,1513,2
102067,1905,1
102067,1907,1
102067,1907,2
102067,2203,1
102067,2401,2
102067,3105,1
102067,4602,1
102067,4603,1
102067,4603,2
102067,4701,1
102067,4701,2
102067,4703,1
102067,4706,1
102067,4706,2
102067,4805,1
102067,4805,2
102067,4902,1
102067,5004,1
102067,5004,2
102067,5009,1
102067,5107,1
102067,5107,2
102067,5109,1
102067,5109,2
102067,5138,2
102067,5139,1
102067,5139,2
102067,5201,1
102067,5201,2
102067,5202,1
102067,5202,2
102067,5204,1
102067,5204,2
102076,1101,1
102076,1101,2
102076,1503,1
102076,1503,2
102076,1907,1
102076,1907,2
102076,2401,2
102076,4703,1
102076,4703,2
102076,4706,1
102076,4706,2
102076,5107,1
102076,5138,2
102076,5139,1
102076,5202,1
102076,5202,2
102076,5203,1
102076,5204,1
102076,5204,2
102094,302,5
102094,901,3
102094,901,5
102094,1101,3
102094,1101,5
102094,1101,6
102094,1104,1
102094,1104,3
102094,1107,3
102094,1301,5
102094,1304,5
102094,1304,6
102094,1304,8
102094,1310,3
102094,1310,5
102094,1311,5
102094,1312,3
102094,1312,5
102094,1313,3
102094,1313,5
102094,1399,3
102094,1399,5
102094,1399,6
102094,1399,8
102094,1407,3
102094,1407,5
102094,1408,3
102094,1408,5
102094,1409,3
102094,1410,3
102094,1410,5
102094,1419,3
102094,1419,5
102094,1427,6
102094,1601,3
102094,2301,3
102094,2301,5
102094,2601,3
102094,2601,5
102094,2610,5
102094,2699,6
102094,2701,5
102094,2705,3
102094,3000,3
102094,3001,5
102094,3001,6
102094,3011,1
102094,3011,8
102094,3020,1
102094,3020,3
102094,3101,3
102094,3105,5
102094,3801,3
102094,4004,3
102094,4005,3
102094,4006,3
102094,4008,3
102094,4201,3
102094,4201,5
102094,4228,6
102094,4301,3
102094,4404,5
102094,4407,3
102094,4502,3
102094,4507,1
102094,4507,3
102094,4510,3
102094,4511,3
102094,4511,5
102094,5005,3
102094,5007,3
102094,5007,5
102094,5009,3
102094,5009,5
102094,5102,3
102094,5102,5
102094,5102,6
102094,5102,7
102094,5109,1
102094,5109,3
102094,5109,5
102094,5111,3
102094,5112,6
102094,5112,7
102094,5123,5
102094,5123,6
102094,5123,7
102094,5127,3
102094,5138,3
102094,5138,5
102094,5138,6
102094,5138,7
102094,5138,8
102094,5201,3
102094,5202,3
102094,5202,5
102094,5202,6
102094,5203,3
102094,5203,5
102094,5208,3
102094,5209,3
102094,5214,3
102094,5401,3
102094,5401,5
102234,901,3
102234,1312,3
102234,1312,5
102234,1313,3
102234,1313,5
102234,1401,3
102234,1609,3
102234,2301,3
102234,2313,3
102234,2401,3
102234,2401,5
102234,2601,3
102234,2602,3
102234,2701,3
102234,3010,3
102234,3801,3
102234,3802,1
102234,3802,3
102234,3802,5
102234,3802,8
102234,4005,3
102234,4201,3
102234,4501,3
102234,4509,3
102234,4510,3
102234,4511,3
102234,5004,3
102234,5007,3
102234,5010,3
102234,5100,3
102234,5138,3
102234,5138,5
102234,5138,8
102234,5202,3
102234,5202,5
102234,5202,8
102234,5401,3
102270,904,3
102270,1310,3
102270,1312,3
102270,1313,3
102270,2301,3
102270,2401,3
102270,2601,3
102270,2701,3
102270,3105,3
102270,3802,3
102270,3906,3
102270,4005,3
102270,4201,3
102270,4301,3
102270,5007,3
102270,5009,3
102270,5201,3
102270,5202,3
102270,5401,3
102298,901,3
102298,1101,3
102298,1107,3
102298,1110,5
102298,1199,3
102298,1310,3
102298,1313,3
102298,2301,3
102298,2401,2
102298,2401,3
102298,2601,3
102298,2701,3
102298,4005,3
102298,4201,3
102298,4301,3
102298,4404,3
102298,4407,3
102298,4511,3
102298,5007,3
102298,5009,3
102298,5202,3
102298,5203,3
102298,5401,3
102313,1003,1
102313,1003,2
102313,1101,2
102313,1204,1
102313,1205,1
102313,1205,2
102313,1505,1
102313,1505,2
102313,1506,1
102313,1506,2
102313,1508,2
102313,1513,2
102313,1907,1
102313,1907,2
102313,2401,2
102313,4603,1
102313,4603,2
102313,4703,1
102313,4703,2
102313,4706,1
102313,4805,1
102313,4805,2
102313,4902,1
102313,5106,1
102313,5106,2
102313,5108,1
102313,5108,2
102313,5109,1
102313,5109,2
102313,5135,1
102313,5139,1
102313,5203,2
102313,5204,1
102313,5204,2
102368,301,3
102368,901,3
102368,901,5
102368,904,3
102368,907,3
102368,999,3
102368,1101,3
102368,1101,5
102368,1301,5
102368,1301,8
102368,1304,5
102368,1304,8
102368,1311,5
102368,1311,8
102368,1312,3
102368,1312,5
102368,1312,8
102368,1313,3
102368,1314,5
102368,1511,3
102368,1609,3
102368,1616,3
102368,2301,3
102368,2401,2
102368,2401,3
102368,2601,3
102368,2613,3
102368,2699,5
102368,2701,3
102368,3001,3
102368,3015,3
102368,3099,3
102368,3099,5
102368,3105,3
102368,3105,5
102368,3105,6
102368,4005,3
102368,4008,3
102368,4201,3
102368,4228,5
102368,4228,8
102368,4301,1
102368,4301,3
102368,4301,5
102368,4404,5
102368,4404,8
102368,4407,3
102368,4407,5
102368,4499,3
102368,4501,3
102368,4501,5
102368,4502,3
102368,4506,3
102368,4509,5
102368,4510,3
102368,4511,3
102368,5003,3
102368,5004,3
102368,5005,3
102368,5007,3
102368,5009,3
102368,5100,3
102368,5109,3
102368,5123,3
102368,5138,2
102368,5138,3
102368,5138,5
102368,5138,6
102368,5138,7
102368,5138,8
102368,5201,2
102368,5201,3
102368,5202,3
102368,5202,5
102368,5203,1
102368,5203,3
102368,5203,5
102368,5206,3
102368,5206,5
102368,5208,3
102368,5210,5
102368,5211,5
102368,5212,3
102368,5214,3
102368,5216,5
102368,5299,3
102368,5401,3
102368,5401,5
102377,101,3
102377,101,5
102377,109,3
102377,109,5
102377,111,3
102377,111,5
102377,112,3
102377,112,5
102377,180,7
102377,301,3
102377,301,5
102377,302,5
102377,305,3
102377,402,3
102377,409,3
102377,901,3
102377,909,3
102377,1101,3
102377,1101,5
102377,1107,3
102377,1107,5
102377,1110,3
102377,1110,5
102377,1301,3
102377,1301,5
102377,1310,3
102377,1312,3
102377,1313,3
102377,1402,3
102377,1407,3
102377,1407,5
102377,1410,3
102377,1410,5
102377,1418,5
102377,1418,6
102377,1419,3
102377,1419,5
102377,1905,3
102377,1905,5
102377,2301,3
102377,2401,3
102377,2601,3
102377,2601,5
102377,2601,6
102377,2609,6
102377,2701,3
102377,4005,3
102377,4005,5
102377,4008,3
102377,4010,5
102377,4010,6
102377,4201,3
102377,4228,3
102377,4405,3
102377,4407,3
102377,4506,3
102377,4510,3
102377,4511,3
102377,4604,3
102377,5100,3
102377,5107,3
102377,5108,5
102377,5110,3
102377,5122,5
102377,5123,3
102377,5123,5
102377,5124,7
102377,5125,5
102377,5125,6
102377,5131,3
102377,5138,3
102377,5202,3
102377,5203,3
102377,5208,3
102377,5209,3
102377,5213,3
102377,5214,3
102377,5218,3
102377,5220,3
102377,5401,3
102395,1313,1
102395,1313,3
102395,1313,5
102395,3103,3
102395,3103,5
102395,3105,3
102395,3105,5
102395,3105,6
102429,1101,1
102429,1101,2
102429,1204,1
102429,1204,2
102429,1504,1
102429,1504,2
102429,1505,1
102429,1505,2
102429,1506,1
102429,1506,2
102429,1513,1
102429,1513,2
102429,1907,1
102429,1907,2
102429,2401,2
102429,2612,5
102429,4103,1
102429,4603,1
102429,4603,2
102429,4701,1
102429,4701,2
102429,4703,1
102429,4706,1
102429,4706,2
102429,4805,1
102429,4805,2
102429,4902,1
102429,5109,1
102429,5109,2
102429,5138,2
102429,5139,1
102429,5139,2
102429,5202,1
102429,5202,2
102429,5204,1
102429,5204,2
102553,103,1
102553,301,1
102553,301,3
102553,502,1
102553,502,2
102553,904,1
102553,904,2
102553,904,3
102553,1101,3
102553,1102,2
102553,1108,1
102553,1109,1
102553,1109,2
102553,1110,1
102553,1205,2
102553,1301,5
102553,1304,5
102553,1304,8
102553,1305,8
102553,1310,1
102553,1310,2
102553,1310,4
102553,1310,5
102553,1310,8
102553,1311,5
102553,1311,8
102553,1312,2
102553,1312,3
102553,1312,4
102553,1312,5
102553,1312,8
102553,1313,3
102553,1313,5
102553,1313,8
102553,1399,5
102553,1401,3
102553,1408,1
102553,1408,3
102553,1408,5
102553,1408,8
102553,1409,3
102553,1410,3
102553,1414,5
102553,1419,3
102553,1419,5
102553,1422,8
102553,1499,5
102553,1501,2
102553,1504,2
102553,1505,1
102553,1506,1
102553,1506,2
102553,1507,1
102553,1507,2
102553,1507,3
102553,1509,1
102553,1509,2
102553,1511,2
102553,1511,3
102553,1512,2
102553,1513,1
102553,1601,3
102553,1610,1
102553,1905,3
102553,1907,1
102553,1907,2
102553,2200,3
102553,2203,1
102553,2203,2
102553,2203,4
102553,2203,8
102553,2301,3
102553,2301,5
102553,2313,5
102553,2401,2
102553,2401,3
102553,2601,3
102553,2601,5
102553,2701,2
102553,2701,3
102553,3001,3
102553,3020,3
102553,3033,1
102553,3099,3
102553,3099,5
102553,3105,3
102553,3106,2
102553,3801,3
102553,4005,3
102553,4006,3
102553,4006,5
102553,4199,2
102553,4199,3
102553,4201,3
102553,4201,6
102553,4228,5
102553,4301,1
102553,4301,2
102553,4301,3
102553,4302,2
102553,4400,1
102553,4400,8
102553,4402,1
102553,4404,5
102553,4407,3
102553,4407,5
102553,4407,8
102553,4501,1
102553,4501,2
102553,4502,3
102553,4502,5
102553,4506,3
102553,4510,3
102553,4511,3
102553,4604,1
102553,4701,1
102553,4701,2
102553,4702,1
102553,4702,2
102553,4703,1
102553,4703,2
102553,4706,1
102553,4706,2
102553,4805,1
102553,4805,2
102553,4901,2
102553,4901,3
102553,5004,2
102553,5005,2
102553,5005,3
102553,5007,3
102553,5009,3
102553,5106,1
102553,5106,2
102553,5106,3
102553,5107,1
102553,5108,1
102553,5108,2
102553,5108,3
102553,5109,1
102553,5109,2
102553,5110,1
102553,5110,2
102553,5110,3
102553,5111,1
102553,5111,2
102553,5115,2
102553,5115,3
102553,5122,2
102553,5122,3
102553,5122,5
102553,5131,3
102553,5131,5
102553,5131,8
102553,5138,2
102553,5138,3
102553,5138,5
102553,5138,6
102553,5138,8
102553,5202,1
102553,5202,2
102553,5202,3
102553,5202,5
102553,5203,1
102553,5203,2
102553,5203,3
102553,5204,1
102553,5204,2
102553,5207,1
102553,5208,3
102553,5209,3
102553,5212,1
102553,5212,2
102553,5212,3
102553,5213,5
102553,5214,3
102553,5220,2
102553,5220,3
102553,5220,8
102553,5299,2
102553,5401,3
102580,3902,1
102580,3902,2
102580,3902,3
102614,109,1
102614,301,1
102614,301,3
102614,301,5
102614,301,6
102614,302,5
102614,303,3
102614,303,5
102614,303,6
102614,306,3
102614,306,5
102614,399,3
102614,399,5
102614,501,3
102614,501,5
102614,502,3
102614,502,5
102614,502,6
102614,901,3
102614,901,5
102614,904,3
102614,1101,3
102614,1101,5
102614,1107,3
102614,1107,5
102614,1110,1
102614,1110,2
102614,1205,1
102614,1205,2
102614,1301,5
102614,1310,5
102614,1310,8
102614,1311,5
102614,1311,8
102614,1312,1
102614,1312,2
102614,1312,3
102614,1312,4
102614,1312,8
102614,1313,3
102614,1313,4
102614,1313,8
102614,1315,2
102614,1401,3
102614,1401,6
102614,1408,3
102614,1408,5
102614,1409,2
102614,1409,3
102614,1410,3
102614,1410,5
102614,1414,5
102614,1419,3
102614,1419,5
102614,1421,3
102614,1421,5
102614,1425,3
102614,1425,5
102614,1439,3
102614,1439,5
102614,1499,5
102614,1499,6
102614,1504,1
102614,1505,1
102614,1506,2
102614,1507,1
102614,1509,1
102614,1513,1
102614,1513,2
102614,1601,3
102614,1601,5
102614,1603,3
102614,1610,1
102614,1610,2
102614,1610,3
102614,1699,1
102614,1699,2
102614,1699,3
102614,1907,2
102614,1907,3
102614,2203,2
102614,2299,1
102614,2301,3
102614,2301,5
102614,2313,5
102614,2401,2
102614,2401,3
102614,2601,3
102614,2601,5
102614,2601,6
102614,2602,6
102614,2613,5
102614,2613,6
102614,2701,3
102614,2701,5
102614,2701,6
102614,2703,5
102614,2703,8
102614,3001,3
102614,3001,5
102614,3001,6
102614,3018,2
102614,3023,5
102614,3032,5
102614,3033,1
102614,3033,8
102614,3099,2
102614,3099,3
102614,3099,5
102614,3099,6
102614,3105,3
102614,3801,3
102614,4002,6
102614,4004,5
102614,4004,6
102614,4005,3
102614,4005,5
102614,4005,6
102614,4006,3
102614,4006,5
102614,4006,6
102614,4008,3
102614,4008,5
102614,4008,6
102614,4199,2
102614,4201,3
102614,4201,6
102614,4301,1
102614,4301,3
102614,4301,5
102614,4302,1
102614,4302,2
102614,4303,1
102614,4303,3
102614,4303,5
102614,4402,1
102614,4402,2
102614,4402,3
102614,4402,5
102614,4407,3
102614,4501,1
102614,4501,3
102614,4502,3
102614,4502,5
102614,4502,6
102614,4506,3
102614,4506,5
102614,4507,3
102614,4507,5
102614,4510,3
102614,4511,3
102614,4600,1
102614,4602,1
102614,4604,1
102614,4701,2
102614,4706,1
102614,4706,2
102614,4805,1
102614,4901,2
102614,5005,3
102614,5006,3
102614,5007,3
102614,5007,5
102614,5009,3
102614,5009,5
102614,5106,1
102614,5106,2
102614,5107,1
102614,5108,1
102614,5108,2
102614,5109,2
102614,5111,1
102614,5115,1
102614,5115,2
102614,5122,1
102614,5122,2
102614,5138,3
102614,5139,1
102614,5202,1
102614,5202,2
102614,5202,3
102614,5202,5
102614,5203,1
102614,5203,2
102614,5203,3
102614,5204,1
102614,5208,1
102614,5209,3
102614,5213,5
102614,5220,2
102614,5401,3
102632,183,1
102632,301,3
102632,303,1
102632,303,2
102632,303,3
102632,306,3
102632,502,3
102632,901,3
102632,1301,5
102632,1304,5
102632,1305,5
102632,1305,8
102632,1310,3
