RatingValue,PersonId,UnitId
4.1,36171,179308
3.9,58323,201469
3.9,58524,443128
4.5,42848,431141
1.4,43286,174127
4.9,24756,488280
2.4,7767,243188
3.4,18842,47503306
1.9,31866,476683
3.7,2564,16908001
2.2,45679,169910
0.9,31481,185572
3.8,29492,439969
3.5,33188,441423
0.3,958,161767
4.0,37759,156277
1.9,57861,448248
0.6,17595,475705
0.4,19720,240189
1.3,47911,441487
0.6,4479,201159
4.1,40033,162609
3.1,29428,181394
4.0,52014,405076
3.9,33313,155052
2.2,18929,198118
0.1,16909,366553
0.7,28871,199865
4.8,13611,455877
3.7,50074,209205
3.3,45872,124113
1.1,54157,449889
2.5,42142,481890
4.4,9371,235167
2.4,22977,207342
3.5,54184,205090
3.3,12305,102377
4.9,45651,103909
0.6,11533,491534
2.0,47588,190716
3.5,3025,443289
4.7,34508,161581
2.3,8735,475486
4.6,57105,367954
2.2,46418,175856
3.2,49322,443696
5.0,43746,458131
1.9,23256,441858
3.8,43047,199759
2.7,54415,237817
1.9,33266,378105
0.4,30959,183035
3.5,19524,203155
1.3,52694,199476
3.5,45660,214069
0.7,32151,491783
3.8,15683,226833
2.3,49976,156213
1.0,51235,49576714
3.9,33868,486488
2.3,15706,193265
1.5,5747,444194
3.7,27446,16947903
3.7,10237,228866
1.0,38831,176628
4.2,6762,196006
1.4,1540,247603
2.6,16376,205887
0.5,38497,193247
2.5,26466,140331
0.1,40744,182290
0.4,56247,475477
1.9,50478,235699
4.8,974,118994
4.1,1979,154350
4.7,52195,16061201
1.5,47433,377759
1.2,53009,11046804
1.8,50860,218061
1.6,24227,207351
2.0,37734,488369
2.1,48279,457110
2.1,36226,454856
4.8,21008,130934
1.2,25108,406486
4.5,55944,496265
3.0,2113,228705
4.4,1638,363439
2.4,16028,157483
0.5,1250,477002
3.3,19781,194222
4.1,31652,457350
1.2,18240,364575
4.0,15368,228316
2.1,35161,157669
2.6,35925,453163
2.2,37243,366605
1.9,42323,147378
1.7,40844,178989
2.1,3841,10722003
1.6,14839,160579
4.2,51761,134307
2.0,12661,130606
3.5,39025,495040
1.8,46784,165529
2.1,26241,451097
3.6,51132,166638
0.3,39375,214582
4.1,45541,154527
3.9,23354,163295
3.5,18858,417637
4.1,31755,459514
2.0,26180,440989
0.8,55287,484109
1.1,13382,460349
4.2,2067,441104
4.4,57555,44903802
3.8,34387,494898
3.3,4212,247825
1.0,687,168883
0.8,23128,47503312
4.3,17414,155830
4.7,20420,140562
2.1,58911,17706509
1.3,11210,18958302
4.0,59445,48511103
4.7,54720,49576715
2.4,298,204893
2.7,33873,160481
2.6,10983,146427
3.4,26932,455080
4.8,50634,17706541
1.9,48897,162690
1.7,55379,455178
2.2,34420,105668
4.9,52173,459277
1.9,51454,493691
2.8,22714,239390
3.5,3803,395362
2.6,46156,139199
1.6,51520,123679
3.3,1208,436827
4.2,52952,104090
2.0,10982,104151
4.6,49309,139931
4.2,7714,173258
3.2,21846,186016
0.8,11893,442985
2.8,11950,45316303
4.0,6595,211291
1.3,57493,443641
2.1,26038,104577
3.4,40608,475431
3.2,1813,218070
0.3,55675,490151
4.0,3433,215114
1.3,2753,185758
3.3,41436,483896
4.2,15483,215239
1.3,29064,240727
0.5,49814,165015
1.3,34279,122296
3.7,2116,119951
2.4,3468,153108
1.1,22484,24893413
4.9,30254,158802
0.7,52137,221908
0.9,54025,450067
4.7,40735,211316
3.7,29677,120078
4.1,47297,494463
4.1,5892,194240
1.0,50925,187958
1.8,41392,461537
1.6,32542,451307
4.2,57524,495138
3.4,24099,461856
4.9,48154,13508116
4.1,7341,203128
4.7,19054,469920
2.4,37661,490948
3.8,53402,186131
3.4,5363,444194
3.6,58521,127617
2.6,40235,118161
4.6,59736,123457
1.7,33773,204909
2.4,27313,423652
2.8,50866,428000
0.5,23017,219888
0.6,44909,444635
4.3,34438,140960
3.4,34361,161554
0.7,27617,149781
1.5,46287,107071
0.6,21976,47503312
4.0,20587,440059
2.5,35580,222062
4.1,8305,222053
4.6,51259,495077
2.2,6718,198215
1.1,5887,483009
1.0,15704,147031
3.1,24359,125462
4.6,40771,190594
2.8,36331,199139
2.8,29378,439932
1.9,34834,490346
3.6,22842,483975
1.8,28002,134608
0.4,13612,455831
5.0,28990,162830
4.0,35527,152497
3.9,59680,446613
2.8,17662,246017
0.9,52700,413893
3.3,11707,444936
2.1,35184,165015
1.6,17342,154448
3.8,56998,490470
4.4,54320,414939
1.9,5111,419420
4.0,58619,190691
0.1,50315,140872
3.1,54721,213376
0.3,36637,153825
2.6,44452,102632
3.6,25190,213400
2.9,57451,384306
1.9,41357,493132
2.1,27176,219994
0.3,488,234030
3.8,26750,200059
1.7,2724,190071
1.7,21080,183062
3.1,5659,459198
4.9,11886,215530
2.0,42613,189413
2.0,36567,153144
1.6,54662,106449
4.2,8734,482972
0.8,15839,200572
1.0,13067,17706543
4.1,50650,107080
1.4,53397,143048
0.9,3305,212601
4.8,1308,494746
2.6,56515,154800
3.4,39088,492069
3.7,46561,187198
3.9,34877,219383
1.3,47912,490805
4.6,58995,227748
3.9,43244,105659
1.2,40077,230038
2.1,24148,372028
1.0,57233,211893
0.3,59601,217606
5.0,44669,230959
1.9,8978,200590
3.5,32711,199740
1.9,11671,436827
1.8,43082,434292
2.4,49666,485032
4.5,34894,233639
3.7,20654,243601
3.1,28996,45891902
2.3,38903,447768
4.2,58870,457396
4.7,2953,192192
3.7,27058,228875
0.1,44697,459347
3.6,54668,470038
3.5,3404,170082
4.4,25512,231095
1.3,34977,168892
4.0,3221,163541
0.8,39631,459055
2.1,44095,114716
2.5,30763,17706518
1.9,21058,418001
4.5,9586,482972
1.7,24415,183080
1.4,37896,181604
0.3,9807,168528
0.8,741,13017408
2.8,19288,242644
4.0,20221,247773
1.7,14234,17706540
0.9,34196,201539
4.0,49755,481678
1.3,17927,216807
4.3,50981,224660
1.4,43175,154396
2.5,20110,219596
1.8,328,448646
4.4,9418,153366
0.9,4875,24297204
1.4,7096,10704401
2.9,22430,191126
4.6,25987,491969
1.1,6873,193946
0.3,2284,165112
1.7,43597,218487
3.5,3191,120971
3.5,18670,475653
2.4,46664,10635101
3.4,3112,461999
3.3,13039,12980801
3.2,26915,166656
0.6,45228,47503303
2.9,25952,460525
3.2,52007,175005
0.8,34169,494843
1.3,23065,220598
1.9,6095,141608
3.3,9527,144485
0.2,27949,101471
0.5,28023,450988
2.9,44584,444361
3.1,39,446260
4.0,2102,239390
0.4,49930,476489
3.9,12146,139861
3.6,5544,447607
2.0,3211,455974
3.0,17089,131399
1.0,18398,206321
3.1,27048,170736
2.0,32465,459745
3.6,27892,156471
3.1,19227,196079
1.2,43704,455080
0.8,33128,20651601
3.7,34376,188304
0.3,17528,177870
2.5,4489,133979
4.5,9222,238476
1.3,13337,218973
0.1,47242,113582
3.7,21195,110219
1.5,38400,457925
3.7,48624,231411
4.3,45465,218654
1.8,15312,142115
4.7,23813,106485
3.4,6254,201867
0.3,55813,409616
1.0,58396,447892
2.9,31098,405058
1.7,44809,169248
1.3,42521,190150
0.3,11745,443252
3.7,15336,11473402
3.9,11885,231095
0.6,1881,178217
4.7,36925,48092101
0.8,45861,246406
2.8,26140,485698
0.6,29249,406547
1.2,3996,121044
0.1,36835,455062
2.5,4389,434061
2.7,9937,173258
2.4,35061,242945
2.8,8011,163532
1.9,32587,373085
4.1,40972,447713
3.2,13560,430935
1.4,21686,209694
0.2,45556,203845
1.2,34724,493637
4.1,17732,195173
1.0,40121,126207
3.3,56622,405058
3.7,40528,373456
2.9,16936,199449
3.3,48108,430935
3.8,24964,200484
2.8,54066,154110
3.6,57809,130697
3.4,56775,218025
4.5,7266,458034
1.5,52773,444486
4.2,15002,215983
4.1,23213,237598
4.2,8376,106360
1.1,32053,41724801
0.3,21193,450632
1.3,11511,199272
1.0,40419,151564
4.1,333,181145
3.5,277,101648
4.7,38839,122755
3.7,47411,469629
4.6,8984,481386
4.8,58468,442967
1.0,23186,200332
1.0,21008,448275
4.1,59939,491899
4.7,2309,16908001
1.9,58769,446206
3.2,30587,197197
3.4,44051,17706509
1.6,57972,210739
0.5,17799,455211
3.7,35668,212656
3.1,46905,123679
4.1,14245,17355903
4.9,5553,449092
4.3,42546,492643
3.6,24314,215044
0.7,43789,176071
4.6,24030,229160
0.2,54450,448673
3.4,13390,237686
3.1,41687,240480
0.4,3424,437778
4.5,7748,17355901
1.6,38468,117645
0.6,28675,179867
2.9,9476,438258
0.6,28947,237039
1.6,38956,201131
4.6,19654,454962
2.5,43957,484020
0.0,250,130004
0.0,51249,441380
4.8,57474,483753
1.1,48077,178244
0.4,21889,175856
0.2,19771,11046802
2.6,24223,158343
0.3,41270,366155
4.8,15057,167631
2.3,55514,241793
2.9,49933,231554
0.1,13357,240620
0.3,21387,200572
4.7,21115,421896
4.4,19143,369659
1.3,58108,101675
1.3,57247,207388
3.4,49281,246071
3.2,55937,130509
0.5,1444,214290
4.3,32095,173045
1.7,17916,232618
4.6,28783,482228
4.4,28939,198677
1.2,5105,117803
1.5,45454,195526
2.3,16822,118198
0.8,31593,373784
3.2,55113,198817
1.0,9005,393861
4.8,15184,157748
1.3,40139,210368
2.8,35124,131098
3.3,5627,45321503
1.9,1931,430908
4.9,11961,495378
4.7,29730,454689
0.6,23307,407355
2.5,44115,193399
4.1,2543,460835
4.6,23493,167093
0.9,11868,488280
3.8,16116,222053
1.1,27975,475176
0.1,16683,484172
3.1,2912,454306
3.8,54316,194259
1.1,25535,242121
3.8,2176,366711
5.0,53148,212443
2.4,23738,140872
0.9,10528,123916
4.1,45218,247409
3.6,1164,213491
1.9,39101,449092
5.0,8585,167358
4.2,48051,228431
3.3,39210,182892
3.4,52513,170037
2.3,52097,490267
2.8,51704,43018402
4.9,50050,102049
4.6,47906,168421
1.1,9305,151786
3.4,44122,491756
4.0,35083,485014
1.7,31124,105792
3.7,27578,144351
1.4,53762,10415107
0.1,49719,485953
3.8,22706,188030
2.3,31589,133553
3.7,54515,241146
3.4,52169,45891908
2.9,17718,449357
1.3,23660,48511105
3.9,44501,206914
1.6,726,120342
4.0,54794,154332
2.4,3351,383525
4.5,3725,161192
4.2,13251,187648
0.3,28384,230764
2.5,53269,24893406
3.0,39058,232089
2.9,1864,449870
1.0,46764,45595601
2.0,18609,216542
0.8,4062,488040
2.0,18297,451468
3.1,33412,153144
1.1,57482,112455
4.5,59776,152992
4.0,15179,147679
0.0,30714,482176
4.9,43426,476878
4.5,36605,443696
2.4,32751,445762
1.0,45513,137272
4.2,41181,133845
2.4,7144,181297
4.0,22946,242565
4.0,52636,488448
1.0,24475,438504
1.2,42745,481517
0.5,5726,174376
1.2,4900,186645
4.4,17789,492157
3.0,40675,242954
1.8,54923,198613
3.6,1557,218733
4.7,30106,448196
1.8,35690,212878
0.1,39202,219505
4.6,41200,481058
0.5,45544,455008
1.4,51998,399212
1.5,55071,458131
1.7,29645,486309
2.4,53002,120403
5.0,57614,227757
1.9,21228,495183
4.2,24551,172671
3.3,35929,229018
1.3,26645,483054
1.8,37046,243832
2.9,10581,474924
3.5,56510,239008
3.9,59140,454962
1.4,47540,171234
3.2,17330,417868
2.0,32230,135160
0.3,41056,184694
3.6,14406,128586
1.3,8005,49576722
2.8,40840,179548
4.1,58446,444194
1.5,54954,13830902
1.7,30146,167358
1.4,10241,15098703
0.7,38733,120883
2.2,10915,18908801
1.3,7714,492397
2.6,49297,174473
2.0,2855,170091
3.0,51168,491905
4.8,49951,189547
4.4,51337,195030
3.0,26108,176239
4.7,52347,13830901
2.8,50083,221740
2.4,23046,48616901
0.1,21904,176664
2.3,8092,457943
3.3,32890,229115
2.4,50351,457466
3.1,40350,199698
0.9,19923,141255
4.3,49646,234915
2.2,31361,372329
0.3,10552,457439
1.9,2987,487384
2.3,59981,445188
0.3,41314,475431
0.6,53446,219921
0.9,14672,222938
2.2,9210,151342
2.8,57671,204848
4.2,13916,132657
2.4,1587,372329
2.7,29504,203535
2.9,38914,495378
0.3,27971,110617
3.5,45474,117520
3.5,50146,207263
3.2,59573,430485
1.8,33546,23091302
4.4,56425,16884703
0.9,32959,181765
0.1,5727,15535301
3.2,28694,445258
5.0,10718,211635
4.5,53684,484075
3.9,3201,184782
4.1,310,481438
4.1,56127,44936601
4.1,4805,102076
0.3,58158,137713
1.6,40351,137591
1.6,23835,484604
5.0,32537,177870
0.6,1277,455275
3.6,42333,217156
1.2,43730,485573
1.9,44056,117706
2.2,54432,221591
0.5,20384,420468
2.9,14099,226152
3.9,30457,227289
2.2,52274,189705
2.8,22192,179317
2.2,44266,234119
3.4,24217,213358
0.7,4709,201672
1.1,38428,134510
2.9,39063,460835
0.3,19440,167039
5.0,16623,443225
2.3,24347,134422
2.5,50709,154642
3.7,33118,368629
2.0,25179,17706527
0.3,46964,455886
2.3,51515,240596
1.1,2277,199184
0.8,11755,113582
1.2,51970,181880
3.4,20498,216311
1.3,58304,146278
3.9,41512,101569
2.9,55077,168847
0.2,55047,163815
0.2,49037,450951
4.1,48860,211316
2.1,55709,491668
4.9,282,17320301
0.1,19407,198516
0.6,40113,417646
3.3,57825,233037
4.6,21590,189981
0.4,29224,491710
0.6,30288,110583
0.7,27656,173142
0.9,42320,18908803
3.5,27878,132471
4.6,43931,491826
4.8,47396,114859
4.4,20949,230366
3.3,36549,420042
0.9,24595,493673
1.1,47482,240471
3.8,34331,210234
1.2,28541,108807
0.2,27512,488800
5.0,33784,494171
2.4,3687,168254
1.8,757,138372
0.9,10472,112394
0.9,58459,181145
0.3,24258,417327
4.2,7988,107488
2.2,8286,369400
1.9,16774,491996
4.1,51391,451149
0.6,42060,439783
4.2,51671,11435401
2.7,3634,495369
3.4,11404,225520
3.2,56815,439020
3.4,38932,487995
3.9,12018,481775
2.0,29743,220002
2.4,59400,148991
1.7,39355,443632
4.5,24721,207865
4.4,7876,492078
2.6,57193,226019
1.6,2262,184180
4.9,29815,220400
0.3,50794,11435402
3.7,27583,457563
2.4,53735,461829
2.3,11222,487649
2.6,22201,373784
4.0,37732,382957
3.6,51042,461421
4.8,53421,211273
3.6,38922,215992
1.9,59124,418445
4.5,50781,450058
2.7,771,218195
0.4,8520,206279
4.5,1348,485698
3.7,49200,488217
4.2,28622,149781
2.1,51400,42312001
1.8,9079,460011
3.7,46930,49576720
3.6,8985,117867
1.4,59709,226903
1.3,49251,418302
0.2,57767,242662
1.6,5044,143303
0.7,47460,17706505
1.6,39209,146427
3.9,30361,112570
4.2,40298,146472
0.6,24611,448123
3.1,40239,454698
0.6,31456,219338
1.3,9363,231554
4.1,55728,168740
4.3,8988,368036
1.6,42966,446048
1.8,57297,155593
2.5,3358,450960
4.2,26611,441131
2.7,38748,150251
0.2,4067,203526
2.0,42663,153126
4.0,36463,36520401
2.9,3005,188021
2.4,32226,207263
4.2,39230,366289
3.5,31001,450702
2.8,52454,495439
3.8,18448,482936
2.6,31667,487816
4.9,49562,377546
4.7,50751,128780
3.9,23459,148672
0.2,3579,430564
3.5,17328,486691
3.3,39272,211556
2.5,39662,491695
2.7,16300,176770
1.8,20368,199883
4.3,56571,480550
0.6,58537,193265
1.4,16854,147013
2.7,40272,207397
4.5,241,198419
4.5,1741,49576703
3.1,48512,419633
0.8,14448,204866
0.2,27881,485306
4.8,29281,182652
1.8,5060,414869
0.1,21905,171881
2.1,44839,445133
1.4,7154,158325
2.7,42141,449384
4.0,55700,455813
2.2,10234,488271
1.7,17032,15098711
0.2,12960,140942
3.5,19232,417752
1.9,42646,212160
3.5,21430,442064
2.5,47859,455026
2.9,15840,210605
3.9,27527,11635001
2.5,11124,214476
0.8,53359,146472
4.4,23055,193201
1.8,20654,454537
3.7,40193,24378006
1.3,16517,240879
0.3,38843,172015
0.8,13098,48002801
2.2,29751,143118
3.4,27917,376242
0.7,4455,204909
2.6,55608,122728
3.7,34137,488572
2.3,28363,106704
0.4,50468,134307
4.9,58916,161688
0.1,46647,190372
2.3,26038,462035
4.2,28064,485032
0.4,41172,15098705
4.4,35003,458973
0.3,35933,24297223
1.8,46284,414823
3.0,20158,372073
0.7,1718,181604
1.5,13492,48079001
4.3,8809,184995
0.4,42259,218487
1.3,25283,210304
0.5,17831,217721
4.0,9360,435000
0.9,8084,184791
0.9,10870,440101
3.8,49775,476735
1.2,15267,110219
2.8,13596,147590
2.7,43916,437778
3.8,31952,240268
4.4,41907,377546
2.6,15864,233602
4.5,10493,373784
2.5,46554,434344
0.8,55215,20354401
0.5,12126,197133
0.0,58329,182980
1.8,41791,24297218
1.5,48052,443766
3.5,18679,16947912
1.3,2752,376677
1.8,43763,154235
0.3,542,447810
0.2,45879,117751
4.5,37618,489812
0.9,10927,233426
4.0,54186,493594
0.0,24007,186371
4.2,50808,216764
3.8,56557,219374
3.3,48057,17501404
0.2,45479,136491
1.9,6871,213598
1.8,28522,453297
4.0,17662,493682
0.6,37198,455406
0.2,1945,440916
0.1,7509,199607
0.3,597,437556
1.0,52074,126979
4.6,17286,169947
1.0,20333,132374
1.4,52520,143978
4.7,42033,158662
3.6,17614,222062
4.0,16815,117520
1.3,545,247162
2.6,53254,488077
0.7,51095,204200
4.8,23105,164580
2.5,34743,169734
1.9,55527,475714
2.0,10633,206172
2.6,43986,489122
4.8,54181,173799
0.6,44556,243188
3.8,55169,188429
2.2,13169,485397
4.1,49151,198570
2.4,4406,102845
0.9,13647,495396
0.1,54338,188304
0.5,26574,165662
3.4,8206,368629
3.6,38866,24893401
1.6,26987,228486
1.5,48986,164368
3.6,41259,137546
4.3,50113,457855
2.7,293,147916
0.5,56992,22300101
2.8,52745,212230
0.3,13785,15098702
4.7,56068,213659
2.4,3891,414939
2.5,18133,24297202
4.4,1588,195702
4.2,13698,197531
0.9,54028,455929
0.8,12469,433004
4.0,39091,17355903
2.0,50358,202152
0.2,7445,116439
0.3,13188,423643
1.1,20824,488527
3.0,22132,11435402
3.2,46896,156277
0.0,1487,188678
0.7,19760,176044
1.0,3472,190318
3.4,14597,243498
0.3,18854,242653
3.6,33472,155900
3.4,17757,176664
0.2,42094,220321
4.5,11098,113193
3.3,47877,451741
3.2,31685,178396
3.2,14257,132374
1.8,13376,402800
0.5,30182,169503
2.8,23202,451477
2.5,29414,161581
1.0,7174,430564
0.5,42408,154208
0.9,28764,177278
2.9,17489,101301
3.2,22020,140331
1.5,50582,45037702
1.2,58067,127945
1.3,50654,224961
4.6,11482,45491701
4.0,50711,143659
2.9,2768,171012
3.6,53833,168607
4.1,33903,198668
3.4,4142,163754
3.0,22317,485908
3.0,6933,233082
4.3,18179,213589
3.3,8081,459277
3.0,48638,199962
4.7,36610,165884
3.6,35605,17296301
2.8,31460,420538
2.8,29496,457633
4.0,25990,449612
0.2,34179,457536
4.1,22496,166939
0.9,33411,232195
3.1,17068,149727
3.7,6993,486239
3.2,29130,190053
1.3,3779,226116
3.2,31155,10722003
4.2,8937,153126
1.9,3632,132471
0.2,28901,454458
1.9,18213,160320
3.6,8194,207786
2.8,49788,44378401
2.6,57622,110547
4.8,38127,16947922
0.1,21011,220552
0.7,8879,241720
4.3,52476,209719
3.8,18323,491668
2.6,19752,117894
0.4,28026,417646
0.1,24927,133854
4.0,44901,165060
3.4,57899,15208001
3.6,26772,457341
3.8,50673,476735
4.0,43526,203748
1.9,49168,207290
2.3,47164,126687
1.4,42952,409120
1.5,16809,476179
2.3,44776,486372
2.7,31151,204501
1.8,17916,24893416
2.1,17079,446163
4.7,25071,221847
1.8,17256,173124
3.4,27724,21429001
3.7,3512,114460
2.0,1889,458803
3.6,29741,203544
3.4,26288,142957
2.9,38265,121150
4.1,42762,117672
0.3,6186,221999
1.6,30698,418427
4.1,51740,491701
1.8,33419,243577
0.2,44162,460464
0.3,39642,17706521
1.2,31682,159391
0.0,19828,17706529
2.6,16767,459374
3.9,29312,48065701
0.5,10515,197221
2.6,27644,434584
3.8,7815,448433
4.2,5083,203678
0.8,33682,146603
3.5,23098,495305
4.3,26310,382780
3.5,14259,206039
0.4,55070,17706542
3.5,6188,177092
4.5,44322,247834
3.6,28458,249238
2.3,31340,417655
2.3,42768,482440
2.2,41084,209153
0.5,52061,458098
2.9,2551,232672
0.8,57519,207209
4.4,43099,234085
1.6,19304,455381
0.4,30421,174817
3.7,58699,180249
4.4,45834,23368411
2.3,22424,219037
3.4,6667,15098707
1.7,32559,459064
1.6,39908,223320
4.4,37436,446349
1.1,20823,171100
1.9,1067,434362
4.6,40702,159966
1.2,31128,444130
3.6,30753,447166
2.6,6610,130226
0.5,2947,383163
0.2,31170,483799
1.9,36404,178624
2.8,56149,209603
5.0,20576,153977
1.5,17709,192509
2.4,43739,217235
0.7,361,110574
2.6,687,15098714
3.1,44875,102669
1.5,2856,12265801
2.8,24172,440059
4.4,1210,218113
3.4,403,149222
4.8,35629,129695
0.7,48966,480994
2.2,18665,382258
3.7,49419,482459
4.2,59668,428019
0.4,27547,189228
0.1,49103,198950
2.1,48344,459204
4.4,3100,187444
3.8,26535,198118
1.3,52561,485582
4.9,2357,20146901
3.5,32262,491181
3.4,59869,469911
1.4,13468,126818
3.6,58351,190044
0.3,40166,13508113
4.6,46340,468769
4.2,22706,467872
2.0,51445,491613
2.1,24736,451750
1.8,55870,18557201
0.9,58686,457749
1.6,26797,243823
3.4,53633,164775
1.3,25404,120698
2.4,36692,496052
3.8,164,441876
3.5,7449,486983
3.9,35007,123509
4.1,21337,447591
4.7,29486,192110
2.4,40248,17501403
1.1,27332,454698
4.4,29588,102429
4.7,32334,126951
2.3,23428,209205
2.0,56635,122339
3.6,19900,496326
2.7,22572,215442
5.0,54864,153922
0.3,37355,199102
1.2,47655,196033
1.4,29643,491978
1.7,31651,491853
5.0,14057,45519601
1.4,21116,417868
1.2,4335,134307
1.8,40370,224244
0.3,32871,45321501
3.5,4775,180832
2.5,59876,448239
3.0,41688,159373
1.3,15062,187897
3.0,39365,174321
4.0,37015,175810
0.2,22094,482228
3.5,48803,433004
3.7,56223,487490
3.2,14222,17706513
3.8,31158,449038
4.9,19785,115126
1.2,37118,19998001
1.7,20451,181002
2.0,52793,47503310
3.9,56467,153472
0.8,7156,151777
1.4,57383,438151
4.9,4269,383765
2.7,19822,445735
0.8,53038,217907
3.1,4268,170675
3.1,29587,245892
3.4,53191,243142
0.7,37294,132879
4.9,20410,129543
0.1,53651,495916
3.2,28149,219383
